"id","name","parent_id","parent_name","last_updated_by","last_updated_date","dimension_id","metric_id","target_level","duration","source","description"
"1907","Check if supporting details given in the comments why the capability Monitoring & Alerting\\Monitoring & Alerting\\AI Operations  is not applicable.","NULL","NULL","NULL","2023-02-10","216","753","L1","90","SME","NULL"
"1908","Implement ML to identify the most probable root cause, or likely candidates, of an incident.","NULL","NULL","NULL","2023-02-10","216","754","L1","90","SME","NULL"
"1909","Implement ML to identify the most probable root cause, or likely candidates, of an incident.","NULL","NULL","NULL","2023-02-10","216","754","L3","90","SME","NULL"
"1910","Check if supporting details given in the comments why the capability Monitoring & Alerting\\Monitoring & Alerting\\Machine learning root cause analysis    is not applicable.","NULL","NULL","NULL","2023-02-10","216","754","L1","90","SME","NULL"
"1911","Implement ML to predict and detect possible service-impacting incidents","NULL","NULL","NULL","2023-02-10","216","755","L1","90","SME","NULL"
"1912","Implement ML to predict and detect possible service-impacting incidents","NULL","NULL","NULL","2023-02-10","216","755","L3","90","SME","NULL"
"1913","Check if supporting details given in the comments why the capability Monitoring & Alerting\\Monitoring & Alerting\\AI Operations  is not applicable.","NULL","NULL","NULL","2023-02-10","216","755","L1","90","SME","NULL"
"2732","Define concrete team structures for infra, app support","NULL","NULL","NULL","2023-03-07","329","886","L1","NULL","SME","NULL"
"2733","Define concrete team structures for infra, app support","NULL","NULL","NULL","2023-03-07","329","886","L1","NULL","SME","NULL"
"2734","Define integrated/ shared infra, app, business teams for AMS","NULL","NULL","NULL","2023-03-07","329","886","L3","NULL","SME","NULL"
"2735","Adopt DevSecOps practices to support agile build, changes","NULL","NULL","NULL","2023-03-07","329","886","L4","NULL","SME","NULL"
"2736","Adopt a product centric organization  structure and associated processes","NULL","NULL","NULL","2023-03-07","329","886","L5","NULL","SME","NULL"
"2737","Adopt and integrated DevSecOps platform and processes","NULL","NULL","NULL","2023-03-07","332","887","L2","NULL","SME","NULL"
"2739","Adopt Agile processes for Dev and Kanban for queue driven support work","NULL","NULL","NULL","2023-03-07","332","887","L3","NULL","SME","NULL"
"2740","Implement an autonomous solution that can establish fullstack DevSecOps methods and automate repetitive processes","NULL","NULL","NULL","2023-03-07","332","887","L4","NULL","SME","NULL"
"2741","Implement a business centric model which aligns the DevSecOps strategy with the core product life cycle in product centric org","NULL","NULL","NULL","2023-03-07","332","887","L5","NULL","SME","NULL"
"2742","Implement IIOC","NULL","NULL","NULL","2023-03-07","336","888","L1","NULL","SME","NULL"
"2743","Identify a SPOC to handle incident response and allocation","NULL","NULL","NULL","2023-03-07","336","888","L2","NULL","SME","NULL"
"2744","Incident arrival pattern visualization","NULL","NULL","NULL","2023-03-07","336","888","L3","NULL","SME","NULL"
"2745","Establish tool to help correlate log, incident, alert data","NULL","NULL","NULL","2023-03-07","336","888","L4","NULL","SME","NULL"
"2746","Self healing business apps leveraging incident, event correlation and AI services","NULL","NULL","NULL","2023-03-07","336","888","L5","NULL","SME","NULL"
"2747","Identify checklist for the support team to capture all the required information","NULL","NULL","NULL","2023-03-07","336","889","L1","NULL","SME","NULL"
"2748","Automate Shift management in a platform","NULL","NULL","NULL","2023-03-07","336","889","L2","NULL","SME","NULL"
"2749","Automated incident classification and bot mapping","NULL","NULL","NULL","2023-03-07","336","889","L3","NULL","SME","NULL"
"2750","Use appropriate tools / utilities to enrich the ticket information","NULL","NULL","NULL","2023-03-07","336","889","L4","NULL","SME","NULL"
"2751","Business KPI impact prediction, insights based on the incidents","NULL","NULL","NULL","2023-03-07","336","889","L5","NULL","SME","NULL"
"2752","Enable app specific custom logging to capture perf data","NULL","NULL","NULL","2023-03-07","338","890","L2","NULL","SME","NULL"
"2753","Business KPI impact prediction, insights based on the incidents","NULL","NULL","NULL","2023-03-07","338","890","L1","NULL","SME","NULL"
"2754","Build dashboard with real time performance metric, trends visualizations","NULL","NULL","NULL","2023-03-07","338","890","L3","NULL","SME","NULL"
"2755","Predict perf metric impact by correlating APM metric, alert data with app logs","NULL","NULL","NULL","2023-03-07","338","890","L4","NULL","SME","NULL"
"2756","Business KPI impact dashboard based on performance metric impact","NULL","NULL","NULL","2023-03-07","338","890","L5","NULL","SME","NULL"
"2757","Define rules for analyzing the incident data","NULL","NULL","NULL","2023-03-07","339","891","L1","NULL","SME","NULL"
"2758","Rule driven mapping of incidents to support engineer or assignment group","NULL","NULL","NULL","2023-03-07","339","891","L1","NULL","SME","NULL"
"2759","Automated event processing - de-duplication, clustering","NULL","NULL","NULL","2023-03-07","339","891","L3","NULL","SME","NULL"
"2760","Event, log, alert, incident data correlation","NULL","NULL","NULL","2023-03-07","339","891","L4","NULL","SME","NULL"
"2761","Build a command center view to show the ML driven insights","NULL","NULL","NULL","2023-03-07","339","891","L5","NULL","SME","NULL"
"2762","Implement IIOC","NULL","NULL","NULL","2023-03-07","340","892","L1","NULL","SME","NULL"
"2763","Monitoring of Apps, Infra leveraging heterogeneous tools","NULL","NULL","NULL","2023-03-07","340","892","L2","NULL","SME","NULL"
"2764","Enable full stack observability comprising of App, Infra, Business functions","NULL","NULL","NULL","2023-03-07","340","892","L3","NULL","SME","NULL"
"2765","Implement LEAP based Monitoring","NULL","NULL","NULL","2023-03-07","340","892","L4","NULL","SME","NULL"
"2766","Implement LEAP based Monitoring and Business reporting","NULL","NULL","NULL","2023-03-07","340","892","L5","NULL","SME","NULL"
"2767","Implement RPA based automation","NULL","NULL","NULL","2023-03-07","341","893","L2","NULL","SME","NULL"
"2768","Enhance RPA based automation for full coverage","NULL","NULL","NULL","2023-03-07","341","893","L1","NULL","SME","NULL"
"2769","Implement RPA based automation","NULL","NULL","NULL","2023-03-07","341","893","L3","NULL","SME","NULL"
"2770","ML based identification of requests/ clusters that could be eliminated, automated, shift-left or self-served","NULL","NULL","NULL","2023-03-07","341","893","L4","NULL","SME","NULL"
"2771","Develop a dashboard indicating business satisfaction rating correlated with requests fulfilled/ diverted","NULL","NULL","NULL","2023-03-07","341","893","L5","NULL","SME","NULL"
"2772","Analyze the major incident types at least on an annual basis","NULL","NULL","NULL","2023-03-07","342","894","L2","NULL","SME","NULL"
"2774","Automated logging of problem management ticket based on frequent incident clusters","NULL","NULL","NULL","2023-03-07","342","894","L3","NULL","SME","NULL"
"2775","Adopt advanced Problem Management Analytics (PMA) tool to perform ticket seasonality, root cause, related ticket grouping","NULL","NULL","NULL","2023-03-07","342","894","L4","NULL","SME","NULL"
"2776","Dashboard with problem ticket correlation with the business KPIs","NULL","NULL","NULL","2023-03-07","342","894","L5","NULL","SME","NULL"
"2777","Implement scripts to group, classify critical incidents","NULL","NULL","NULL","2023-03-07","336","896","L1","NULL","SME","NULL"
"2778","Domain/enterprise specific keyword/dictionary for incident grouping","NULL","NULL","NULL","2023-03-07","336","896","L1","NULL","SME","NULL"
"2779","Build support in Incident analytics for multiple international languages","NULL","NULL","NULL","2023-03-07","336","896","L3","NULL","SME","NULL"
"2780","Develop a ML model to identify modules, methods within the modules that would be impacted due to the defect","NULL","NULL","NULL","2023-03-07","336","896","L4","NULL","SME","NULL"
"2781","Implement self-healing automation based on ML predicted disruptions leveraging correlations","NULL","NULL","NULL","2023-03-07","336","896","L5","NULL","SME","NULL"
"2782","Implement workload modelling tools","NULL","NULL","NULL","2023-03-07","347","899","L1","NULL","SME","NULL"
"2783","Implement Central repository for change management","NULL","NULL","NULL","2023-03-07","347","899","L2","NULL","SME","NULL"
"2784","Enhance test automation framework for full coverage","NULL","NULL","NULL","2023-03-07","347","899","L3","NULL","SME","NULL"
"2785","AI led, automated impact analysis for the change requests","NULL","NULL","NULL","2023-03-07","347","899","L4","NULL","SME","NULL"
"2786","Implement CI/CD pipeline","NULL","NULL","NULL","2023-03-07","347","899","L5","NULL","SME","NULL"
"2787","Define SLAs, KPIs to assure the availability","NULL","NULL","NULL","2023-03-07","348","900","L2","NULL","SME","NULL"
"2788","Define enterprise specific processes for BCP, DR, Risk assessment","NULL","NULL","NULL","2023-03-07","348","900","L1","NULL","SME","NULL"
"2789","Monitor batch job to report anomalies, failures","NULL","NULL","NULL","2023-03-07","348","900","L3","NULL","SME","NULL"
"2790","Develop ML models to predict disruptions based on past data","NULL","NULL","NULL","2023-03-07","348","900","L4","NULL","SME","NULL"
"2791","Business service availability dashboards","NULL","NULL","NULL","2023-03-07","348","900","L5","NULL","SME","NULL"
"2792","Document the knowledge spread across SMEs with predefined templates","NULL","NULL","NULL","2023-03-07","349","901","L2","NULL","SME","NULL"
"2794","Build a centralized, digital KM repository","NULL","NULL","NULL","2023-03-07","349","901","L3","NULL","SME","NULL"
"2795","Provide intelligent search, recommendations based on the KM repository","NULL","NULL","NULL","2023-03-07","349","901","L4","NULL","SME","NULL"
"2796","Dashboard business aligned KM with intelligent metric tracking","NULL","NULL","NULL","2023-03-07","349","901","L5","NULL","SME","NULL"
"2797","Build if-then, Regex driven rules to map incidents to script driven actions","NULL","NULL","NULL","2023-03-07","350","902","L1","NULL","SME","NULL"
"2798","Build if-then, Regex driven rules to map incidents to script driven actions","NULL","NULL","NULL","2023-03-07","350","902","L1","NULL","SME","NULL"
"2799","Automate the resolutions for the incidents based on auto-mapped RPA bots","NULL","NULL","NULL","2023-03-07","350","902","L3","NULL","SME","NULL"
"2800","Enable zero-touch resolutions leveraging AI services","NULL","NULL","NULL","2023-03-07","350","902","L4","NULL","SME","NULL"
"2801","Build self-healing systems with cognitive bot repository","NULL","NULL","NULL","2023-03-07","350","902","L5","NULL","SME","NULL"
"2802","Analyze CSAT on regular basis to identify improvement opportunities","NULL","NULL","NULL","2023-03-07","352","903","L1","NULL","SME","NULL"
"2803","Establish a channel to register customer feedback, complaints","NULL","NULL","NULL","2023-03-07","352","903","L1","NULL","SME","NULL"
"2804","Enable end user monitoring using RUM, SUM","NULL","NULL","NULL","2023-03-07","352","903","L3","NULL","SME","NULL"
"2805","Build analytical models to predict NPS based on usage patterns, Ux heat maps","NULL","NULL","NULL","2023-03-07","352","903","L4","NULL","SME","NULL"
"2806","Forecast business KPI impact due to user experience optimization","NULL","NULL","NULL","2023-03-07","352","903","L5","NULL","SME","NULL"
"2807","Track App, Infra metric, SLAs using heteregeneous tools","NULL","NULL","NULL","2023-03-07","353","904","L1","NULL","SME","NULL"
"2808","Track App, Infra metric, SLAs using heteregeneous tools","NULL","NULL","NULL","2023-03-07","353","904","L1","NULL","SME","NULL"
